oneTeam,url,two,twoTeam,one
"Lee Sin,Alistar,Syndra,Yasuo,Urgot",http://www.op.gg/summoner/matches/ajax/detail/gameId=3338532210&summonerId=41913808&gameTime=1536605554,(Blue Team),"Thresh,Gragas,Irelia,Twitch,Lulu",(Red Team)
"Urgot,Darius,Yasuo,Taliyah,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3338060901&summonerId=41913808&gameTime=1536568082,(Red Team),"Irelia,Jax,Gragas,Lucian,Tahm Kench",(Blue Team)
"Urgot,Taliyah,Aatrox,Yasuo,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3338329633&summonerId=41913808&gameTime=1536588941,(Red Team),"Gnar,Gragas,Irelia,Lucian,Rakan",(Blue Team)
"Aatrox,Twitch,Gragas,Yasuo,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3338459950&summonerId=41913808&gameTime=1536596123,(Blue Team),"Sivir,Vladimir,Irelia,Lee Sin,Pyke",(Red Team)
"Cho'Gath,Xin Zhao,Aatrox,Ashe,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3337528087&summonerId=41913808&gameTime=1536516829,(Red Team),"Ryze,Gragas,Yasuo,Jinx,Morgana",(Blue Team)
"Urgot,Sejuani,Irelia,Ezreal,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3337591592&summonerId=41913808&gameTime=1536521277,(Blue Team),"Ryze,Trundle,Aatrox,Xayah,Gragas",(Red Team)
"Jayce,Taliyah,Urgot,Ezreal,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3336764520&summonerId=41913808&gameTime=1536468868,(Blue Team),"Gangplank,Gragas,Ryze,Yasuo,Thresh",(Red Team)
"Irelia,Gragas,Yasuo,Lucian,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3337119195&summonerId=41913808&gameTime=1536488606,(Red Team),"Akali,Taliyah,Urgot,Tristana,Alistar",(Blue Team)
"Quinn,Irelia,Taliyah,Caitlyn,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333328923&summonerId=36990696&gameTime=1536226038,(Blue Team),"LeBlanc,Shen,Ezreal,Graves,Camille",(Red Team)
"Yasuo,Olaf,LeBlanc,Kai'Sa,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333284585&summonerId=36990696&gameTime=1536220002,(Red Team),"Urgot,Taliyah,Jayce,Ezreal,Pyke",(Blue Team)
"Gangplank,Lee Sin,Viktor,Swain,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3336347815&summonerId=41913808&gameTime=1536435792,(Blue Team),"Rumble,Kindred,Aatrox,Kai'Sa,Gragas",(Red Team)
"Jax,Taliyah,Irelia,Miss Fortune,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333260330&summonerId=36990696&gameTime=1536217676,(Red Team),"Jayce,Xin Zhao,Aurelion Sol,Kai'Sa,Zyra",(Blue Team)
"Maokai,Evelynn,Aatrox,Jhin,Bard",http://www.op.gg/summoner/matches/ajax/detail/gameId=3336384827&summonerId=41913808&gameTime=1536433339,(Red Team),"Ryze,Lee Sin,Irelia,Lucian,Alistar",(Blue Team)
"Cho'Gath,Lee Sin,Cassiopeia,Twitch,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333227185&summonerId=36990696&gameTime=1536215238,(Red Team),"Gragas,Kindred,Zoe,Varus,Shen",(Blue Team)
"Urgot,Alistar,Taliyah,Yasuo,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3337567514&summonerId=41913808&gameTime=1536518984,(Blue Team),"Ryze,Poppy,Olaf,Kassadin,Gragas",(Red Team)
"Miss Fortune,Tahm Kench,Nidalee,Jax,Yasuo",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333204837&summonerId=36990696&gameTime=1536213465,(Blue Team),"Taric,Gragas,Akali,Kai'Sa,Sion",(Red Team)
"Sion,Swain,Gnar,Aatrox,Taliyah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333088685&summonerId=36990696&gameTime=1536174386,(Red Team),"Gragas,LeBlanc,Darius,Twitch,Alistar",(Blue Team)
"Vel'Koz,Taliyah,Urgot,Pyke,Miss Fortune",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333062175&summonerId=36990696&gameTime=1536167903,(Red Team),"Ryze,Tristana,Kassadin,Jax,Alistar",(Blue Team)
"Akali,Gragas,Jayce,Jhin,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3332768926&summonerId=36990696&gameTime=1536149918,(Blue Team),"Kennen,Lee Sin,Ryze,Kai'Sa,Garen",(Red Team)
"Urgot,Gragas,Viktor,Ezreal,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3332717973&summonerId=36990696&gameTime=1536147853,(Blue Team),"Ryze,Lee Sin,Kassadin,Varus,Zyra",(Red Team)
"Jayce,Rumble,Kassadin,Tristana,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3332846009&summonerId=36990696&gameTime=1536152580,(Red Team),"Kennen,Kindred,Ryze,Twitch,Taric",(Blue Team)
"Dr. Mundo,Taliyah,Syndra,Kai'Sa,Zilean",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333063913&summonerId=36990696&gameTime=1536170481,(Red Team),"Ryze,Hecarim,LeBlanc,Lucian,Tahm Kench",(Blue Team)
"Tahm Kench,Kindred,Ashe,Twisted Fate,Jayce",http://www.op.gg/summoner/matches/ajax/detail/gameId=3332413185&summonerId=36990696&gameTime=1536130547,(Blue Team),"Galio,Ryze,Kayn,Zilean,Kai'Sa",(Red Team)
"Wukong,Gragas,Akali,Twitch,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3332426703&summonerId=36990696&gameTime=1536132286,(Red Team),"Irelia,Graves,Galio,Xayah,Rakan",(Blue Team)
"Lee Sin,Alistar,Jayce,Kassadin,Yasuo",http://www.op.gg/summoner/matches/ajax/detail/gameId=3333086721&summonerId=36990696&gameTime=1536172536,(Red Team),"Ryze,Braum,LeBlanc,Kai'Sa,Graves",(Blue Team)
"Aatrox,Gragas,Yasuo,Jinx,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3332732576&summonerId=36990696&gameTime=1536145205,(Blue Team),"Tryndamere,Lee Sin,Twisted Fate,Kai'Sa,Morgana",(Red Team)
"Ryze,Braum,Xin Zhao,Kog'Maw,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3331648827&summonerId=36990696&gameTime=1536067021,(Red Team),"Graves,Rumble,Yasuo,Rakan,Syndra",(Blue Team)
"Poppy,Gragas,Vel'Koz,Kai'Sa,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3332898386&summonerId=36990696&gameTime=1536155270,(Red Team),"Jayce,Taliyah,Xerath,Xayah,Fiddlesticks",(Blue Team)
"Jayce,Gragas,Ryze,Ezreal,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3331948571&summonerId=36990696&gameTime=1536076864,(Blue Team),"Urgot,Taliyah,Lucian,Xayah,Rakan",(Red Team)
"Galio,Alistar,Ornn,Taliyah,Ezreal",http://www.op.gg/summoner/matches/ajax/detail/gameId=3332080192&summonerId=36990696&gameTime=1536079244,(Blue Team),"Rengar,Gragas,Sion,Lucian,Aatrox",(Red Team)
"Shen,Kai'Sa,Akali,Galio,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3323259334&summonerId=57541180&gameTime=1535394084,(Red Team),"Dr. Mundo,Rakan,Kindred,Aurelion Sol,Twitch",(Blue Team)
"Kennen,Zilean,Kai'Sa,Aatrox,Lee Sin",http://www.op.gg/summoner/matches/ajax/detail/gameId=3322762726&summonerId=57541180&gameTime=1535360084,(Blue Team),"Cho'Gath,Nami,Camille,Twitch,Ryze",(Red Team)
"Jayce,Lee Sin,Twisted Fate,Kai'Sa,Nautilus",http://www.op.gg/summoner/matches/ajax/detail/gameId=3323240184&summonerId=57541180&gameTime=1535388430,(Red Team),"Gangplank,Gragas,Viktor,Yasuo,Tahm Kench",(Blue Team)
"Urgot,Lee Sin,Ryze,Kai'Sa,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3323266035&summonerId=57541180&gameTime=1535391892,(Blue Team),"Malphite,Gragas,Akali,Xayah,Rakan",(Red Team)
"Jayce,Lee Sin,Gragas,Kai'Sa,LeBlanc",http://www.op.gg/summoner/matches/ajax/detail/gameId=3323036812&summonerId=57541180&gameTime=1535379607,(Blue Team),"Ryze,Camille,Kassadin,Vel'Koz,Nautilus",(Red Team)
"Aatrox,Gragas,LeBlanc,Ashe,Nautilus",http://www.op.gg/summoner/matches/ajax/detail/gameId=3331616756&summonerId=36990696&gameTime=1536065371,(Red Team),"Ryze,Lee Sin,Aurelion Sol,Jinx,Zilean",(Blue Team)
"Quinn,Kindred,Twisted Fate,Poppy,Sejuani",http://www.op.gg/summoner/matches/ajax/detail/gameId=3322491764&summonerId=57541180&gameTime=1535304098,(Blue Team),"Aatrox,Gragas,LeBlanc,Kai'Sa,Pyke",(Red Team)
"Poppy,Rakan,Gragas,Aatrox,Miss Fortune",http://www.op.gg/summoner/matches/ajax/detail/gameId=3323056131&summonerId=57541180&gameTime=1535381896,(Blue Team),"Darius,Jayce,Varus,Camille,Leona",(Red Team)
"Kennen,Kindred,Irelia,Ezreal,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3322266543&summonerId=57541180&gameTime=1535291915,(Red Team),"Renekton,Xin Zhao,Akali,Varus,Tahm Kench",(Blue Team)
"Sion,Camille,Zoe,Yasuo,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3322407213&summonerId=57541180&gameTime=1535300972,(Blue Team),"Aatrox,Lee Sin,Karthus,Miss Fortune,Pyke",(Red Team)
"Irelia,Gragas,Kassadin,Tristana,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3323150553&summonerId=57541180&gameTime=1535384390,(Red Team),"Jayce,Lee Sin,LeBlanc,Ezreal,Pyke",(Blue Team)
"Kai'Sa,Aatrox,Pyke,Singed,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3322197558&summonerId=57541180&gameTime=1535286831,(Red Team),"Jayce,Tahm Kench,Cho'Gath,Jhin,Gragas",(Blue Team)
"Yasuo,Akali,Gragas,Lee Sin,Singed",http://www.op.gg/summoner/matches/ajax/detail/gameId=3322465977&summonerId=57541180&gameTime=1535306592,(Blue Team),"Gnar,Tahm Kench,Lulu,Kai'Sa,Kindred",(Red Team)
"Trundle,Irelia,Yasuo,Gnar,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3322051034&summonerId=57541180&gameTime=1535279516,(Blue Team),"Gragas,Kai'Sa,Xin Zhao,Kennen,Darius",(Red Team)
"Gangplank,Kai'Sa,Yasuo,Shen,Taliyah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3322236006&summonerId=57541180&gameTime=1535289218,(Blue Team),"Zyra,Kindred,Urgot,Kassadin,Varus",(Red Team)
"Camille,Lee Sin,Jayce,Ezreal,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3322119166&summonerId=57541180&gameTime=1535284779,(Red Team),"Malphite,Nidalee,Zoe,Tristana,Swain",(Blue Team)
"Trundle,Shen,Yasuo,Urgot,Vladimir",http://www.op.gg/summoner/matches/ajax/detail/gameId=3321895089&summonerId=57541180&gameTime=1535277839,(Blue Team),"Jayce,LeBlanc,Gragas,Kai'Sa,Rakan",(Red Team)
"Rakan,Syndra,Ezreal,Gangplank,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3321761097&summonerId=57541180&gameTime=1535274673,(Blue Team),"Twisted Fate,Aatrox,Camille,Yasuo,Tahm Kench",(Red Team)
"Darius,Gragas,Jayce,Yasuo,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3321737978&summonerId=57541180&gameTime=1535276544,(Blue Team),"Poppy,Graves,Zoe,Ryze,Leona",(Red Team)
"Akali,Nocturne,LeBlanc,Kai'Sa,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3321591227&summonerId=57541180&gameTime=1535270408,(Red Team),"Kennen,Gragas,Irelia,Miss Fortune,Tahm Kench",(Blue Team)
"Gangplank,Gragas,Irelia,Xayah,Rakan",http://www.op.gg/summoner/matches/ajax/detail/gameId=3330090788&summonerId=56921556&gameTime=1535903407,(Red Team),"Maokai,Lee Sin,Ryze,Jayce,Pyke",(Blue Team)
"Kai'Sa,Ryze,Hecarim,Yasuo,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3330114846&summonerId=56921556&gameTime=1535904973,(Red Team),"Orianna,Urgot,Soraka,Evelynn,Twitch",(Blue Team)
"Aatrox,Lee Sin,Fizz,Kai'Sa,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3329919359&summonerId=56921556&gameTime=1535894111,(Red Team),"Rumble,Camille,Jayce,Swain,Tahm Kench",(Blue Team)
"Jhin,Yasuo,Kindred,Rakan,LeBlanc",http://www.op.gg/summoner/matches/ajax/detail/gameId=3329777875&summonerId=56921556&gameTime=1535888049,(Blue Team),"Shen,Braum,Ashe,Irelia,Gragas",(Red Team)
"Jayce,Yasuo,Gragas,Trundle,Anivia",http://www.op.gg/summoner/matches/ajax/detail/gameId=3329884686&summonerId=56921556&gameTime=1535892479,(Blue Team),"Camille,Lee Sin,Pyke,Irelia,Swain",(Red Team)
"Gragas,Lee Sin,Irelia,Kai'Sa,Shen",http://www.op.gg/summoner/matches/ajax/detail/gameId=3321642582&summonerId=57541180&gameTime=1535272887,(Red Team),"Gangplank,Kindred,LeBlanc,Xayah,Rakan",(Blue Team)
"Varus,Xerath,Tahm Kench,Sion,Graves",http://www.op.gg/summoner/matches/ajax/detail/gameId=3329431773&summonerId=56921556&gameTime=1535870687,(Blue Team),"Kayn,LeBlanc,Gnar,Ezreal,Morgana",(Red Team)
"Irelia,Gragas,Yasuo,Jhin,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3329400564&summonerId=56921556&gameTime=1535867864,(Red Team),"Ryze,Taliyah,Aurelion Sol,Ezreal,Pyke",(Blue Team)
"Jayce,Gragas,LeBlanc,Xayah,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3329841305&summonerId=56921556&gameTime=1535890509,(Blue Team),"Urgot,Lee Sin,Katarina,Jhin,Braum",(Red Team)
"Urgot,Gragas,Ryze,Vayne,Blitzcrank",http://www.op.gg/summoner/matches/ajax/detail/gameId=3329730098&summonerId=56921556&gameTime=1535884688,(Red Team),"Akali,Lee Sin,Vel'Koz,Kai'Sa,Soraka",(Blue Team)
"Thresh,Jinx,Gragas,Pantheon,Ryze",http://www.op.gg/summoner/matches/ajax/detail/gameId=3329008242&summonerId=56921556&gameTime=1535861758,(Red Team),"Braum,Taliyah,Gangplank,Zed,Kai'Sa",(Blue Team)
"Gragas,Xin Zhao,Jayce,Kai'Sa,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3329636066&summonerId=56921556&gameTime=1535881362,(Red Team),"Urgot,Nidalee,LeBlanc,Ashe,Shen",(Blue Team)
"Urgot,Kayn,Irelia,Ezreal,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3328715487&summonerId=56921556&gameTime=1535820529,(Red Team),"Renekton,Xin Zhao,Ryze,Yasuo,Braum",(Blue Team)
"Gangplank,Lee Sin,LeBlanc,Jhin,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3328976547&summonerId=56921556&gameTime=1535858879,(Red Team),"Akali,Taliyah,Irelia,Varus,Morgana",(Blue Team)
"Jayce,Camille,Kassadin,Varus,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3328772608&summonerId=56921556&gameTime=1535822927,(Blue Team),"Urgot,Taliyah,Yasuo,Tristana,Pyke",(Red Team)
"Ezreal,Urgot,Nidalee,Pyke,LeBlanc",http://www.op.gg/summoner/matches/ajax/detail/gameId=3329737179&summonerId=56921556&gameTime=1535886029,(Blue Team),"Quinn,Swain,Graves,Ryze,Gragas",(Red Team)
"Ryze,Kindred,LeBlanc,Irelia,Tahm Kench",http://www.op.gg/summoner/matches/ajax/detail/gameId=3329164414&summonerId=56921556&gameTime=1535863819,(Red Team),"Jayce,Lee Sin,Aurelion Sol,Yasuo,Alistar",(Blue Team)
"Gnar,Kindred,Irelia,Sivir,Morgana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3327250174&summonerId=56921556&gameTime=1535727576,(Red Team),"Poppy,Gragas,Darius,Kai'Sa,Soraka",(Blue Team)
"Renekton,Xin Zhao,Akali,Varus,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3328665996&summonerId=56921556&gameTime=1535818445,(Red Team),"Rumble,Graves,Morgana,Irelia,Leona",(Blue Team)
"Ryze,Jax,Aurelion Sol,Varus,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3327169869&summonerId=56921556&gameTime=1535725345,(Blue Team),"Gangplank,Graves,Karthus,Jhin,Pyke",(Red Team)
"Karma,Zilean,Master Yi,Gangplank,Jayce",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365734477&summonerId=25260179&gameTime=1538400536,(Blue Team),"Ziggs,Zed,Leona,Illaoi,Pyke",(Red Team)
"Kai'Sa,Jayce,Yasuo,Gragas,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365514393&summonerId=25260179&gameTime=1538393888,(Red Team),"Irelia,Lucian,Taliyah,Shen,Jarvan IV",(Blue Team)
"Sona,Thresh,Brand,Fizz,Sivir",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365831372&summonerId=25260179&gameTime=1538402414,(Blue Team),"Lulu,Ezreal,Kayle,Vel'Koz,Malphite",(Red Team)
"Aatrox,Lee Sin,Syndra,Tristana,Pyke",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365446332&summonerId=25260179&gameTime=1538387237,(Blue Team),"Urgot,Graves,LeBlanc,Lucian,Soraka",(Red Team)
"Gangplank,Taliyah,LeBlanc,Twitch,Lulu",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365476789&summonerId=25260179&gameTime=1538391094,(Blue Team),"Rumble,Gragas,Aatrox,Irelia,Pyke",(Red Team)
"Gangplank,Taliyah,Irelia,Kalista,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365490779&summonerId=25260179&gameTime=1538388873,(Blue Team),"Sion,Graves,Orianna,Tristana,Gragas",(Red Team)
"Gragas,LeBlanc,Urgot,Lee Sin,Vayne",http://www.op.gg/summoner/matches/ajax/detail/gameId=3365403781&summonerId=25260179&gameTime=1538385472,(Blue Team),"Kai'Sa,Pyke,Aatrox,Nidalee,Irelia",(Red Team)
"Poppy,Lee Sin,Yasuo,Kai'Sa,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3328631768&summonerId=56921556&gameTime=1535815694,(Blue Team),"Aatrox,Gragas,Karthus,Ezreal,Bard",(Red Team)
"Gangplank,Gragas,Irelia,Cho'Gath,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3364620096&summonerId=25260179&gameTime=1538302602,(Blue Team),"Fiora,Trundle,LeBlanc,Jinx,Thresh",(Red Team)
"Akali,Kha'Zix,Irelia,Xayah,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3363985025&summonerId=25260179&gameTime=1538287851,(Blue Team),"Camille,Taliyah,LeBlanc,Yasuo,Gragas",(Red Team)
"Irelia,Alistar,Kai'Sa,Lee Sin,Akali",http://www.op.gg/summoner/matches/ajax/detail/gameId=3364209735&summonerId=25260179&gameTime=1538297798,(Blue Team),"Thresh,Aatrox,Sejuani,Kalista,Urgot",(Red Team)
"Taliyah,Varus,Fizz,Alistar,Urgot",http://www.op.gg/summoner/matches/ajax/detail/gameId=3338450805&summonerId=41913808&gameTime=1536592376,(Blue Team),"Poppy,Xin Zhao,Akali,Syndra,Yasuo",(Red Team)
"Urgot,Lee Sin,LeBlanc,Kai'Sa,Karma",http://www.op.gg/summoner/matches/ajax/detail/gameId=3364138342&summonerId=25260179&gameTime=1538295113,(Blue Team),"Aatrox,Gragas,Zoe,Jinx,Thresh",(Red Team)
"Fiora,Kai'Sa,Gragas,Kha'Zix,Akali",http://www.op.gg/summoner/matches/ajax/detail/gameId=3363158105&summonerId=25260179&gameTime=1538220822,(Blue Team),"Garen,Pyke,Graves,Rakan,Teemo",(Red Team)
"Lux,Kindred,Veigar,Kai'Sa,Jax",http://www.op.gg/summoner/matches/ajax/detail/gameId=3362724563&summonerId=25260179&gameTime=1538213523,(Blue Team),"Nami,Akali,Tahm Kench,Varus,Lee Sin",(Red Team)
"Sion,Jhin,Leona,Irelia,Taliyah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3361177639&summonerId=25260179&gameTime=1538122158,(Blue Team),"Gragas,Urgot,Ekko,Lucian,Thresh",(Red Team)
"Lissandra,Thresh,Lucian,Zed,Kindred",http://www.op.gg/summoner/matches/ajax/detail/gameId=3363949021&summonerId=25260179&gameTime=1538285530,(Blue Team),"Zoe,Akali,Olaf,Pyke,Kai'Sa",(Red Team)
"Kennen,Camille,Aatrox,Yasuo,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3364328509&summonerId=25260179&gameTime=1538300248,(Blue Team),"Urgot,Taliyah,Renekton,Lucian,Thresh",(Red Team)
"Poppy,Taliyah,LeBlanc,Tristana,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3370656532&summonerId=74750546&gameTime=1538747532,(Red Team),"Urgot,Gragas,Kassadin,Kai'Sa,Alistar",(Blue Team)
"Poppy,Camille,Nidalee,Xayah,Braum",http://www.op.gg/summoner/matches/ajax/detail/gameId=3363913885&summonerId=25260179&gameTime=1538283679,(Blue Team),"Kai'Sa,Irelia,Sion,Gragas,Lee Sin",(Red Team)
"Sivir,Gragas,Aatrox,Yasuo,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3370630736&summonerId=74750546&gameTime=1538745073,(Blue Team),"Irelia,Pyke,Ezreal,Nidalee,Lissandra",(Red Team)
"Urgot,Gragas,Xin Zhao,Kai'Sa,Sion",http://www.op.gg/summoner/matches/ajax/detail/gameId=3361109462&summonerId=25260179&gameTime=1538118432,(Red Team),"Jayce,Taliyah,Thresh,Ryze,Lucian",(Blue Team)
"Kai'Sa,Renekton,Nidalee,Jax,Nautilus",http://www.op.gg/summoner/matches/ajax/detail/gameId=3360993711&summonerId=25260179&gameTime=1538099648,(Red Team),"LeBlanc,Janna,Lulu,Cho'Gath,Talon",(Blue Team)
"Urgot,Xin Zhao,Yasuo,Kai'Sa,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3363069659&summonerId=25260179&gameTime=1538219622,(Blue Team),"Jax,Taliyah,Aatrox,Lucian,Thresh",(Red Team)
"Yasuo,Rakan,Aatrox,Ryze,Gragas",http://www.op.gg/summoner/matches/ajax/detail/gameId=3370007928&summonerId=74750546&gameTime=1538728235,(Blue Team),"Ekko,Quinn,Kai'Sa,Morgana,Camille",(Red Team)
"Irelia,Nidalee,Pyke,Lissandra,Yasuo",http://www.op.gg/summoner/matches/ajax/detail/gameId=3369833875&summonerId=74750546&gameTime=1538714463,(Blue Team),"Jax,Camille,Kai'Sa,Braum,LeBlanc",(Red Team)
"Gragas,Xayah,Kai'Sa,Kayn,Cho'Gath",http://www.op.gg/summoner/matches/ajax/detail/gameId=3369675957&summonerId=74750546&gameTime=1538676256,(Blue Team),"Darius,Tristana,Vel'Koz,Corki,Jhin",(Red Team)
"Vladimir,Gragas,Xin Zhao,Aatrox,Tristana",http://www.op.gg/summoner/matches/ajax/detail/gameId=3370219648&summonerId=74750546&gameTime=1538731480,(Red Team),"Kai'Sa,Trundle,Rakan,Urgot,Fiora",(Blue Team)
"Jarvan IV,Gragas,Kled,Xayah,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3369672661&summonerId=74750546&gameTime=1538674491,(Blue Team),"Sion,Taliyah,Aatrox,Yasuo,Poppy",(Red Team)
"Taliyah,Tristana,Rakan,Darius,Ekko",http://www.op.gg/summoner/matches/ajax/detail/gameId=3370457640&summonerId=74750546&gameTime=1538739159,(Red Team),"Kai'Sa,Jayce,Thresh,Graves,Lissandra",(Blue Team)
"Ornn,Evelynn,Twisted Fate,Tristana,Thresh",http://www.op.gg/summoner/matches/ajax/detail/gameId=3369619200&summonerId=74750546&gameTime=1538672553,(Red Team),"Urgot,Gragas,Yasuo,Kai'Sa,Shen",(Blue Team)
"Tristana,Lee Sin,Zed,Karma,Jarvan IV",http://www.op.gg/summoner/matches/ajax/detail/gameId=3369641408&summonerId=74750546&gameTime=1538669470,(Blue Team),"Aatrox,Taliyah,Kai'Sa,Blitzcrank,Talon",(Red Team)
"Kai'Sa,Gragas,Irelia,Camille,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3369551184&summonerId=74750546&gameTime=1538665591,(Blue Team),"Ekko,Darius,Taliyah,Xayah,Rakan",(Red Team)
"Lee Sin,Vayne,Gragas,Urgot,Aatrox",http://www.op.gg/summoner/matches/ajax/detail/gameId=3370398058&summonerId=74750546&gameTime=1538737005,(Blue Team),"LeBlanc,Thresh,Graves,Ornn,Kai'Sa",(Red Team)
"Twitch,Thresh,Lee Sin,Renekton,Zoe",http://www.op.gg/summoner/matches/ajax/detail/gameId=3368455551&summonerId=74750546&gameTime=1538584693,(Red Team),"Ekko,Alistar,Olaf,Kai'Sa,Aatrox",(Blue Team)
"Singed,Camille,Zilean,Kai'Sa,Alistar",http://www.op.gg/summoner/matches/ajax/detail/gameId=3368469651&summonerId=74750546&gameTime=1538587122,(Blue Team),"Poppy,Taliyah,Zoe,Lucian,Rakan",(Red Team)
"Tristana,Aatrox,Alistar,Ekko,Kindred",http://www.op.gg/summoner/matches/ajax/detail/gameId=3370560032&summonerId=74750546&gameTime=1538742353,(Blue Team),"Gragas,Poppy,Lucian,Jayce,Urgot",(Red Team)
"LeBlanc,Gragas,Aatrox,Blitzcrank,Xayah",http://www.op.gg/summoner/matches/ajax/detail/gameId=3369556414&summonerId=74750546&gameTime=1538667468,(Blue Team),"Jax,Lee Sin,Kassadin,Kai'Sa,Thresh",(Red Team)
"Vayne,Tahm Kench,Vel'Koz,Taliyah,Camille",http://www.op.gg/summoner/matches/ajax/detail/gameId=3369484169&summonerId=74750546&gameTime=1538660874,(Red Team),"Xin Zhao,Urgot,Ezreal,Poppy,Kassadin",(Blue Team)
