url,two,one,oneTeam,result,twoTeam
http://www.op.gg/summoner/matches/ajax/detail/gameId=3390823734&summonerId=56951349&gameTime=1540109648,(Red Team),(Blue Team),"Fiora,Jax,Karthus,Lucian,Rakan",Defeat,"Urgot,Nocturne,Talon,Kai'Sa,Bard"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3391261072&summonerId=56951349&gameTime=1540129291,(Blue Team),(Red Team),"Poppy,Kindred,Ekko,Lucian,Rakan",Victory,"Irelia,Taliyah,Aatrox,Jayce,Braum"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3389938214&summonerId=56951349&gameTime=1540054580,(Red Team),(Blue Team),"Morgana,Heimerdinger,Lucian,Thresh,Janna",Defeat,"Vel'Koz,Graves,Garen,Brand,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3391422165&summonerId=56951349&gameTime=1540136924,(Blue Team),(Red Team),"Sion,Graves,Ryze,Kai'Sa,Alistar",Defeat,"Irelia,Nidalee,Lissandra,Lucian,Braum"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3389919346&summonerId=56951349&gameTime=1540052886,(Blue Team),(Red Team),"Rakan,Ryze,Urgot,Xin Zhao,Kai'Sa",Defeat,"Aatrox,Alistar,Ornn,Nocturne,Lucian"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3390060981&summonerId=56951349&gameTime=1540059584,(Red Team),(Blue Team),"Karma,Poppy,Nami,Ziggs,Kennen",Victory,"Viktor,Talon,Tristana,Aurelion Sol,Master Yi"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3389863009&summonerId=56951349&gameTime=1540049328,(Blue Team),(Red Team),"Aatrox,Gragas,Galio,Miss Fortune,Morgana",Defeat,"Akali,Nocturne,Ekko,Kai'Sa,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3389997668&summonerId=56951349&gameTime=1540057865,(Red Team),(Blue Team),"Zilean,Caitlyn,Ryze,Elise,Tristana",Victory,"Lux,Kalista,Diana,Gragas,Urgot"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3389912601&summonerId=56951349&gameTime=1540050740,(Red Team),(Blue Team),"Akali,Kindred,Zoe,Ezreal,Morgana",Defeat,"Singed,Lee Sin,Lissandra,Lucian,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3390979162&summonerId=74750546&gameTime=1540117314,(Blue Team),(Red Team),"Vel'Koz,Elise,Varus,Kai'Sa,Nami",Defeat,"Vayne,Soraka,Viktor,Zoe,Veigar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3391074036&summonerId=74750546&gameTime=1540121183,(Red Team),(Blue Team),"Kassadin,Viktor,Zilean,Lee Sin,Sivir",Victory,"Irelia,Kayn,Akali,Alistar,Kai'Sa"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3390798823&summonerId=74750546&gameTime=1540111930,(Blue Team),(Red Team),"Urgot,Taliyah,Zed,Kog'Maw,Shen",Victory,"Gangplank,Kindred,Syndra,Sivir,Gragas"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3391409464&summonerId=74750546&gameTime=1540136669,(Blue Team),(Red Team),"Urgot,Taliyah,Aatrox,Ezreal,Rakan",Victory,"Sion,Rengar,LeBlanc,Kai'Sa,Shen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3387398827&summonerId=74750546&gameTime=1539930899,(Blue Team),(Red Team),"Xayah,Aatrox,Rakan,Taliyah,Kennen",Victory,"Gragas,Alistar,Tristana,Kled,Urgot"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3391133790&summonerId=74750546&gameTime=1540123438,(Red Team),(Blue Team),"Sion,Kindred,Vladimir,Kai'Sa,Taric",Victory,"Viktor,Camille,Orianna,Jhin,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3387131006&summonerId=74750546&gameTime=1539874439,(Blue Team),(Red Team),"Urgot,Taliyah,Aatrox,Yasuo,Gragas",Victory,"Ryze,Camille,Kassadin,Kai'Sa,Shen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3387412219&summonerId=74750546&gameTime=1539927791,(Blue Team),(Red Team),"Gragas,Nidalee,Syndra,Ezreal,Thresh",Victory,"Swain,Poppy,Irelia,Xayah,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3389802587&summonerId=56951349&gameTime=1540046540,(Red Team),(Blue Team),"Aatrox,Xin Zhao,Lissandra,Xayah,Xerath",Defeat,"Irelia,Kindred,Azir,Lucian,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3386993491&summonerId=74750546&gameTime=1539869706,(Red Team),(Blue Team),"Vel'Koz,Nami,Jinx,Orianna,Amumu",Victory,"Sona,Corki,Riven,Malphite,Heimerdinger"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3387164230&summonerId=74750546&gameTime=1539878942,(Blue Team),(Red Team),"Jayce,Nidalee,Vel'Koz,Yasuo,Alistar",Victory,"Sion,Lee Sin,Lissandra,Ezreal,Gragas"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3386970017&summonerId=74750546&gameTime=1539867363,(Blue Team),(Red Team),"Jax,Taliyah,Fizz,Lucian,Alistar",Defeat,"Aatrox,Gragas,Lissandra,Kai'Sa,Tahm Kench"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3386844475&summonerId=74750546&gameTime=1539863159,(Red Team),(Blue Team),"Olaf,Camille,Syndra,Yasuo,Alistar",Victory,"Sion,Gragas,Zoe,Kalista,Shen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3386258654&summonerId=74750546&gameTime=1539840982,(Blue Team),(Red Team),"Kindred,Lucian,Irelia,LeBlanc,Morgana",Defeat,"Ornn,Jinx,Olaf,Thresh,Kassadin"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3389719755&summonerId=74750546&gameTime=1540044321,(Red Team),(Blue Team),"Urgot,Zac,Cassiopeia,Ezreal,Pyke",Victory,"Gangplank,Lee Sin,Zilean,Lucian,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3386281301&summonerId=74750546&gameTime=1539836815,(Red Team),(Blue Team),"Irelia,Gragas,LeBlanc,Kai'Sa,Tahm Kench",Victory,"Urgot,Taliyah,Lissandra,Lucian,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3387224379&summonerId=74750546&gameTime=1539883296,(Blue Team),(Red Team),"Jax,Gragas,Kassadin,Kai'Sa,Rakan",Victory,"Aatrox,Evelynn,Syndra,Jinx,Thresh"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3386254522&summonerId=74750546&gameTime=1539839007,(Red Team),(Blue Team),"Kai'Sa,Xin Zhao,Alistar,Sion,Anivia",Defeat,"Rakan,Urgot,Syndra,Lee Sin,Jinx"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3386300588&summonerId=74750546&gameTime=1539842906,(Blue Team),(Red Team),"Kai'Sa,Shen,Camille,Irelia,Kassadin",Victory,"Ekko,Vayne,Tahm Kench,Nautilus,Taliyah"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3388541659&summonerId=54692988&gameTime=1539979013,(Blue Team),(Red Team),"Lucian,Yasuo,Kindred,Kalista,Thresh",Victory,"Zoe,Lee Sin,Jhin,Karma,Wukong"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3386218980&summonerId=74750546&gameTime=1539834697,(Red Team),(Blue Team),"Ryze,Xin Zhao,Aatrox,Xayah,Rakan",Victory,"Darius,Lee Sin,Lissandra,Ezreal,Gragas"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3385954810&summonerId=54692988&gameTime=1539785223,(Red Team),(Blue Team),"Xin Zhao,Tahm Kench,Thresh,Syndra,Kai'Sa",,"Sivir,Pantheon,LeBlanc,Morgana,Akali"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3388553790&summonerId=54692988&gameTime=1539980733,(Blue Team),(Red Team),"Lucian,Irelia,Yasuo,Bard,Lee Sin",Defeat,"Master Yi,Viktor,Braum,Lucian,Zyra"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3386017854&summonerId=54692988&gameTime=1539790812,(Red Team),(Blue Team),"Syndra,Gragas,Kai'Sa,Sion,Braum",Defeat,"LeBlanc,Rakan,Lee Sin,Yasuo,Jayce"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3385870576&summonerId=54692988&gameTime=1539779800,(Blue Team),(Red Team),"Gragas,LeBlanc,Xin Zhao,Varus,Urgot",Defeat,"Camille,Alistar,Akali,Yasuo,Zoe"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3385967558&summonerId=54692988&gameTime=1539787809,(Blue Team),(Red Team),"Tahm Kench,Kindred,Syndra,Yasuo,Gragas",Defeat,"Irelia,Lee Sin,LeBlanc,Lucian,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3385765168&summonerId=54692988&gameTime=1539776839,(Red Team),(Blue Team),"Xin Zhao,Aatrox,Kai'Sa,Urgot,Gragas",Victory,"Pantheon,Akali,Lucian,Ryze,Shen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3385866659&summonerId=54692988&gameTime=1539782167,(Blue Team),(Red Team),"Viktor,Taliyah,Aatrox,Sivir,Braum",Defeat,"Irelia,Camille,Rumble,Lucian,Gragas"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3385658580&summonerId=54692988&gameTime=1539771703,(Red Team),(Blue Team),"Jayce,Nidalee,Irelia,Lucian,Nautilus",Defeat,"Urgot,Gragas,Aatrox,Draven,Thresh"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3385692244&summonerId=54692988&gameTime=1539769179,(Blue Team),(Red Team),"Tristana,Gragas,Aatrox,Urgot,Nidalee",Defeat,"Rakan,Jayce,Taliyah,Ryze,Kai'Sa"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3385708629&summonerId=54692988&gameTime=1539774459,(Blue Team),(Red Team),"Tahm Kench,Nidalee,Aatrox,Kai'Sa,Braum",Victory,"Darius,Taliyah,Irelia,Ezreal,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3385616320&summonerId=54692988&gameTime=1539766943,(Red Team),(Blue Team),"Jax,Nidalee,Aatrox,Miss Fortune,Gragas",Defeat,"Akali,Pantheon,Irelia,Kai'Sa,Zilean"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3385599589&summonerId=54692988&gameTime=1539764465,(Blue Team),(Red Team),"Ezreal,Rakan,Katarina,Lee Sin,Camille",Victory,"Malphite,Taliyah,Gragas,Zed,Lucian"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3391438997&summonerId=74750546&gameTime=1540139979,(Blue Team),(Red Team),"Aatrox,Nocturne,Lissandra,Lucian,Gragas",Defeat,"Ornn,Camille,Irelia,Kai'Sa,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3384879483&summonerId=54692988&gameTime=1539711403,(Red Team),(Blue Team),"Renekton,Nidalee,Aatrox,Vladimir,Gragas",Defeat,"Jayce,Taliyah,Akali,Yasuo,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3384795123&summonerId=54692988&gameTime=1539705323,(Red Team),(Blue Team),"Shen,Jarvan IV,Irelia,Xayah,Rakan",Defeat,"Viktor,Lee Sin,Syndra,Ezreal,Morgana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3384697716&summonerId=54692988&gameTime=1539702227,(Blue Team),(Red Team),"Poppy,Xin Zhao,Akali,Ezreal,Pyke",Defeat,"Kennen,Taliyah,Galio,Heimerdinger,Morgana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3386804901&summonerId=66800151&gameTime=1539860862,(Red Team),(Blue Team),"Aatrox,Lee Sin,Lissandra,Orianna,Alistar",Defeat,"Poppy,Xin Zhao,Akali,Xayah,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3388535466&summonerId=54692988&gameTime=1539982448,(Blue Team),(Red Team),"Ryze,Master Yi,Yasuo,Ezreal,Viktor",Defeat,"Master Yi,Ezreal,Sion,Nami,Teemo"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3384192538&summonerId=66800151&gameTime=1539671465,(Blue Team),(Red Team),"Urgot,Olaf,Poppy,Orianna,Morgana",Defeat,"Shen,Kindred,Ziggs,Lucian,Tahm Kench"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3384901853&summonerId=54692988&gameTime=1539707002,(Red Team),(Blue Team),"Lucian,Urgot,Aatrox,Nidalee,Thresh",Defeat,"Kled,Gragas,Irelia,Taliyah,Miss Fortune"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3380426626&summonerId=66800151&gameTime=1539414955,(Blue Team),(Red Team),"Urgot,Gragas,Poppy,Orianna,Rakan",Defeat,"Gangplank,Xin Zhao,Irelia,Xerath,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3383676084&summonerId=66800151&gameTime=1539605371,(Blue Team),(Red Team),"Cho'Gath,Camille,Orianna,Ezreal,Rakan",Defeat,"Akali,Olaf,Zed,Kai'Sa,Thresh"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3385032127&summonerId=54692988&gameTime=1539713063,(Blue Team),(Red Team),"Sion,Nidalee,Aatrox,Lucian,Rakan",Defeat,"Urgot,Taliyah,Swain,Yasuo,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3379930873&summonerId=66800151&gameTime=1539360131,(Red Team),(Blue Team),"Kassadin,Gragas,Orianna,Urgot,Camille",Defeat,"Akali,Rakan,Nidalee,Ezreal,Jayce"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3379861151&summonerId=66800151&gameTime=1539355360,(Red Team),(Blue Team),"Rumble,Kindred,Lissandra,Orianna,Alistar",Victory,"Urgot,Nidalee,Jayce,Ezreal,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3379893146&summonerId=66800151&gameTime=1539357243,(Red Team),(Blue Team),"Jayce,Kindred,Karthus,Orianna,Thresh",Defeat,"Poppy,Nidalee,Irelia,Kai'Sa,Gragas"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3384876375&summonerId=54692988&gameTime=1539709267,(Blue Team),(Red Team),"Akali,Gragas,Aatrox,Jhin,Tahm Kench",Defeat,"Irelia,Jarvan IV,Lissandra,Kai'Sa,Janna"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3379211096&summonerId=66800151&gameTime=1539334374,(Red Team),(Blue Team),"Gangplank,Orianna,Camille,Rakan,Akali",Defeat,"LeBlanc,Taliyah,Aatrox,Kayle,Gragas"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3375637929&summonerId=66800151&gameTime=1539061529,(Blue Team),(Red Team),"Jayce,Gragas,LeBlanc,Xayah,Rakan",Defeat,"Maokai,Lee Sin,Pyke,Kai'Sa,Leona"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3375621405&summonerId=66800151&gameTime=1539059383,(Blue Team),(Red Team),"Urgot,Xin Zhao,Lulu,Kai'Sa,Poppy",Defeat,"Irelia,Pantheon,Gragas,Miss Fortune,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3379757069&summonerId=66800151&gameTime=1539352234,(Blue Team),(Red Team),"Lucian,Lissandra,Pyke,Graves,Irelia",Victory,"Gragas,Ezreal,Fizz,Brand,Urgot"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3375565339&summonerId=66800151&gameTime=1539057123,(Red Team),(Blue Team),"Garen,Taliyah,Azir,Xayah,Gragas",Victory,"Irelia,Camille,Ryze,Tristana,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3366323083&summonerId=66800151&gameTime=1538454723,(Blue Team),(Red Team),"Gragas,Xayah,Lulu,Irelia,Tahm Kench",Defeat,"Thresh,Olaf,Kai'Sa,Jayce,LeBlanc"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3365632557&summonerId=66800151&gameTime=1538397710,(Blue Team),(Red Team),"Lucian,LeBlanc,Sion,Thresh,Nidalee",Defeat,"Urgot,Tahm Kench,Lulu,Graves,Varus"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3379162775&summonerId=66800151&gameTime=1539333007,(Red Team),(Blue Team),"Gangplank,Taliyah,Jayce,Orianna,Tahm Kench",Defeat,"Akali,Jarvan IV,Lissandra,Lucian,Braum"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3365594606&summonerId=66800151&gameTime=1538396208,(Red Team),(Blue Team),"Tristana,Orianna,Aatrox,Morgana,Ezreal",Victory,"Kindred,Urgot,Twisted Fate,Thresh,Yasuo"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3366739746&summonerId=66800151&gameTime=1538486400,(Red Team),(Blue Team),"Kennen,Camille,LeBlanc,Kai'Sa,Thresh",Defeat,"Renekton,Gragas,Galio,Karthus,Lux"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3379214855&summonerId=66800151&gameTime=1539336705,(Blue Team),(Red Team),"Tahm Kench,Orianna,Jayce,Xin Zhao,Sion",Defeat,"Urgot,Xerath,Pyke,Taliyah,Kai'Sa"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3384447991&summonerId=56921556&gameTime=1539691702,(Red Team),(Blue Team),"Urgot,Xin Zhao,Sion,Xayah,Poppy",Defeat,"Darius,Pantheon,Irelia,Lucian,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3387701144&summonerId=56921556&gameTime=1539947096,(Blue Team),(Red Team),"Lee Sin,Karthus,Tahm Kench,Sion,Jinx",Defeat,"Irelia,Evelynn,Orianna,Urgot,Morgana"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3386237707&summonerId=56921556&gameTime=1539833201,(Red Team),(Blue Team),"Tahm Kench,Lucian,Ryze,Sion,Jarvan IV",Victory,"Alistar,Urgot,Swain,Taliyah,Kai'Sa"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3365520155&summonerId=66800151&gameTime=1538391801,(Red Team),(Blue Team),"Urgot,Gragas,Lissandra,Miss Fortune,Leona",Victory,"Aatrox,Kai'Sa,LeBlanc,Yasuo,Braum"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3383358198&summonerId=56921556&gameTime=1539599558,(Red Team),(Blue Team),"Irelia,Kled,Kassadin,Tristana,Braum",Defeat,"Akali,Gragas,Darius,Ezreal,Shen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3386292057&summonerId=56921556&gameTime=1539837210,(Red Team),(Blue Team),"Camille,Tristana,Sion,Galio,Alistar",Defeat,"Akali,Gragas,Kai'Sa,Xin Zhao,Shen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3384398961&summonerId=56921556&gameTime=1539689030,(Red Team),(Blue Team),"Urgot,Xin Zhao,Ekko,Xayah,Rakan",Victory,"Quinn,Taliyah,Fizz,Kai'Sa,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3387643136&summonerId=56921556&gameTime=1539945754,(Blue Team),(Red Team),"Irelia,Camille,Heimerdinger,Ezreal,Tahm Kench",Defeat,"Lissandra,Graves,Karthus,Lucian,Thresh"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3379740420&summonerId=56921556&gameTime=1539349526,(Blue Team),(Red Team),"Kindred,Kassadin,Kai'Sa,Aatrox,Leona",Victory,"Galio,Xayah,Rakan,Urgot,Xin Zhao"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3384378545&summonerId=56921556&gameTime=1539686220,(Blue Team),(Red Team),"Xayah,Xin Zhao,Ryze,Rakan,Jax",Defeat,"Leona,Sion,Olaf,Lissandra,Miss Fortune"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3378394088&summonerId=56921556&gameTime=1539249687,(Blue Team),(Red Team),"Urgot,Gragas,Jayce,Xayah,Rakan",Victory,"Camille,Xin Zhao,Aatrox,Kai'Sa,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3373461668&summonerId=56921556&gameTime=1538903073,(Blue Team),(Red Team),"Rakan,Xayah,Singed,Jarvan IV,Irelia",Defeat,"Gragas,Jayce,Pyke,Lucian,Urgot"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3374835206&summonerId=56921556&gameTime=1538995812,(Blue Team),(Red Team),"Ornn,Kindred,Vel'Koz,Kai'Sa,Braum",Victory,"Gragas,Camille,Galio,Yasuo,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3380009959&summonerId=56921556&gameTime=1539364951,(Red Team),(Blue Team),"Jayce,Camille,Lissandra,Kai'Sa,Nautilus",Defeat,"Aatrox,Lee Sin,Akali,Lucian,Fiddlesticks"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3376381055&summonerId=56921556&gameTime=1539084055,(Blue Team),(Red Team),"Gnar,Taliyah,Irelia,Twitch,Pyke",Defeat,"Lissandra,Gragas,Urgot,Jinx,Thresh"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3365516680&summonerId=66800151&gameTime=1538394220,(Red Team),(Blue Team),"Pyke,LeBlanc,Camille,Sion,Tristana",Defeat,"Gragas,Urgot,Kai'Sa,Aatrox,Lucian"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3371784331&summonerId=56921556&gameTime=1538814401,(Blue Team),(Red Team),"Irelia,Gragas,Karthus,Xayah,Pyke",Defeat,"Gangplank,Taliyah,Viktor,Kai'Sa,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3368076933&summonerId=56921556&gameTime=1538563467,(Blue Team),(Red Team),"Gangplank,Tahm Kench,Ryze,Twitch,Gragas",Defeat,"Camille,Pyke,Kai'Sa,Sejuani,Syndra"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3377453341&summonerId=56921556&gameTime=1539169641,(Blue Team),(Red Team),"Rengar,Galio,Ezreal,Aatrox,Thresh",Defeat,"Irelia,Cassiopeia,Kalista,Alistar,Xin Zhao"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3388204298&summonerId=25260179&gameTime=1539957565,(Blue Team),(Red Team),"Poppy,Taliyah,LeBlanc,Xayah,Thresh",Defeat,"Akali,Lee Sin,Lissandra,Ezreal,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3387825106&summonerId=25260179&gameTime=1539951311,(Red Team),(Blue Team),"Darius,Taliyah,Malzahar,Ezreal,Tahm Kench",Defeat,"Jax,Gragas,Akali,Irelia,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3369434919&summonerId=56921556&gameTime=1538658793,(Blue Team),(Red Team),"Akali,Tristana,Graves,Alistar,Darius",Victory,"Urgot,Lee Sin,Gragas,Galio,Ezreal"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3388127339&summonerId=25260179&gameTime=1539954085,(Blue Team),(Red Team),"Gragas,Nautilus,Aatrox,Zed,Ezreal",Victory,"Camille,Rakan,Karthus,Sivir,Urgot"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3387397204&summonerId=25260179&gameTime=1539929515,(Blue Team),(Red Team),"Kai'Sa,Camille,Yasuo,Bard,Darius",Defeat,"Camille,Lux,Zed,Viktor,Ezreal"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3386113114&summonerId=25260179&gameTime=1539798112,(Blue Team),(Red Team),"Camille,Gragas,Lissandra,Xayah,Thresh",Victory,"Irelia,Lee Sin,Syndra,Lucian,Rakan"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3386017854&summonerId=25260179&gameTime=1539790812,(Red Team),(Blue Team),"Syndra,Gragas,Kai'Sa,Sion,Braum",Defeat,"LeBlanc,Rakan,Lee Sin,Yasuo,Jayce"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3386088125&summonerId=25260179&gameTime=1539795609,(Red Team),(Blue Team),"Urgot,Gragas,Yasuo,Xayah,Rakan",Victory,"Camille,Taliyah,Sion,Kai'Sa,Alistar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3385954810&summonerId=25260179&gameTime=1539785223,(Red Team),(Blue Team),"Xin Zhao,Tahm Kench,Thresh,Syndra,Kai'Sa",,"Sivir,Pantheon,LeBlanc,Morgana,Akali"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3369280344&summonerId=56921556&gameTime=1538649605,(Blue Team),(Red Team),"Urgot,Xin Zhao,Akali,Tristana,Alistar",Victory,"Swain,Lee Sin,Aatrox,Kai'Sa,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3385765168&summonerId=25260179&gameTime=1539776839,(Red Team),(Blue Team),"Xin Zhao,Aatrox,Kai'Sa,Urgot,Gragas",Victory,"Pantheon,Akali,Lucian,Ryze,Shen"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3385967558&summonerId=25260179&gameTime=1539787809,(Blue Team),(Red Team),"Tahm Kench,Kindred,Syndra,Yasuo,Gragas",Defeat,"Irelia,Lee Sin,LeBlanc,Lucian,Pyke"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3385870576&summonerId=25260179&gameTime=1539779800,(Blue Team),(Red Team),"Gragas,LeBlanc,Xin Zhao,Varus,Urgot",Defeat,"Camille,Alistar,Akali,Yasuo,Zoe"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3385866659&summonerId=25260179&gameTime=1539782167,(Blue Team),(Red Team),"Viktor,Taliyah,Aatrox,Sivir,Braum",Defeat,"Irelia,Camille,Rumble,Lucian,Gragas"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3385658580&summonerId=25260179&gameTime=1539771703,(Red Team),(Blue Team),"Jayce,Nidalee,Irelia,Lucian,Nautilus",Defeat,"Urgot,Gragas,Aatrox,Draven,Thresh"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3382630750&summonerId=56921556&gameTime=1539518454,(Red Team),(Blue Team),"Renekton,Jarvan IV,Akali,Xayah,Rakan",Defeat,"Aatrox,Taliyah,Kassadin,Kai'Sa,Rengar"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3385616320&summonerId=25260179&gameTime=1539766943,(Red Team),(Blue Team),"Jax,Nidalee,Aatrox,Miss Fortune,Gragas",Defeat,"Akali,Pantheon,Irelia,Kai'Sa,Zilean"
http://www.op.gg/summoner/matches/ajax/detail/gameId=3385032127&summonerId=25260179&gameTime=1539713063,(Blue Team),(Red Team),"Sion,Nidalee,Aatrox,Lucian,Rakan",Defeat,"Urgot,Taliyah,Swain,Yasuo,Alistar"
